GEOID,median_household_income,median_home_value,total_population,poverty_rate,unemployment_rate,college_rate,renter_rate,uninsured_pct,diabetes_pct,physical_inactivity_pct,poor_mental_health_pct,obesity_pct
17031817200,55473,208900,4488,0.21323529411764705,0.053156146179401995,0.18433988764044945,0.48145604395604397,0.188,0.18,0.358,0.193,0.424
17031817400,91638,228500,3982,0.12832747363134103,0.10056127221702525,0.1426269137792103,0.2898686679174484,0.21100000000000002,0.129,0.28,0.154,0.344
17031817600,52589,202200,3460,0.1290038201586835,0.1404816513761468,0.13454545454545455,0.32860520094562645,0.177,0.192,0.364,0.198,0.439
17031691200,35551,182400,1984,0.31098790322580644,0.12876427829698858,0.13582966226138032,0.7114942528735633,0.124,0.198,0.353,0.2,0.461
17031691100,57542,-666666666,2883,0.24418200764154221,0.09377289377289377,0.19804741980474197,0.7262969588550984,0.121,0.16899999999999998,0.32299999999999995,0.19399999999999998,0.425
17031730100,65944,157800,2669,0.2071937055076808,0.07420494699646643,0.2751263335204941,0.12768130745658834,0.102,0.183,0.304,0.17,0.41200000000000003
17031730300,49271,171000,1042,0.09404990403071017,0.26968503937007876,0.19426336375488917,0.22615803814713897,0.11,0.2,0.331,0.18,0.441
17031730400,91284,175300,4070,0.1420132906719173,0.0746928746928747,0.28172413793103446,0.2580195258019526,0.09699999999999999,0.179,0.29100000000000004,0.159,0.39
17031817700,80211,186700,5117,0.08950556966972836,0.058534405719392314,0.15884892086330935,0.2027491408934708,0.138,0.16399999999999998,0.29100000000000004,0.163,0.386
17031818100,121328,279500,2253,0.016866400355082113,0.014825796886582653,0.47126436781609193,0.055495103373231776,0.092,0.1,0.18600000000000003,0.127,0.278
17031826100,50918,113400,4698,0.14261387824606214,0.05514705882352941,0.15438066465256797,0.4670923379174853,0.151,0.153,0.304,0.18,0.4
17031826301,65679,142200,4365,0.0838487972508591,0.10091743119266056,0.1871262750615547,0.2560160427807487,0.098,0.157,0.278,0.179,0.406
17031826303,77151,167900,3646,0.10696653867251783,0.16201117318435754,0.2224073302790504,0.14057507987220447,0.092,0.18100000000000002,0.295,0.177,0.42200000000000004
17031826304,50000,123700,2947,0.2127733425893787,0.09961977186311786,0.2662826761187417,0.387905604719764,0.08800000000000001,0.171,0.278,0.17,0.413
17031730500,61742,139500,4053,0.24475697014557118,0.12407602956705385,0.3353393513874958,0.17501406865503658,0.092,0.177,0.28600000000000003,0.163,0.401
17031730600,75462,197400,3570,0.13221288515406163,0.1629175187457396,0.33656644034917554,0.2918287937743191,0.075,0.16,0.25,0.146,0.37200000000000005
17031802801,131918,420800,4689,0.017918088737201365,0.03925925925925926,0.6730827986556676,0.16191500806885423,0.051,0.078,0.14,0.122,0.245
17031381200,44757,352900,1906,0.15739769150052466,0.09010011123470522,0.4593908629441624,0.7165200391006843,0.08900000000000001,0.136,0.24100000000000002,0.168,0.389
17031381400,34300,221100,1615,0.2897832817337461,0.26146788990825687,0.23011363636363635,0.8346560846560847,0.135,0.15,0.325,0.21600000000000003,0.444
17031440300,46747,206700,4650,0.0756989247311828,0.19180704441041346,0.4233918128654971,0.3892840208629682,0.07200000000000001,0.172,0.247,0.145,0.384
17031804706,116354,355800,2255,0.012860310421286032,0.06465517241379311,0.4624384236453202,0.028965517241379312,0.071,0.096,0.179,0.132,0.255
17031804710,95703,307800,3836,0.011209593326381648,0.022953659592897357,0.34784098697738175,0.1525312294543064,0.067,0.09300000000000001,0.174,0.135,0.259
17031810800,95197,322000,5309,0.03089093991335468,0.0641025641025641,0.34019406057042045,0.19259687680740312,0.115,0.096,0.204,0.147,0.28600000000000003
17031810900,53679,273500,6324,0.0683111954459203,0.058806572499279335,0.33318495437346984,0.486610558530987,0.129,0.10800000000000001,0.228,0.151,0.306
17031811000,94743,379000,4021,0.03979109674210395,0.05810546875,0.4107788366743345,0.13248111563044743,0.08,0.105,0.191,0.132,0.27899999999999997
17031612000,47300,123500,1317,0.15110098709187547,0.13314840499306518,0.2019438444924406,0.7073643410852714,0.154,0.149,0.299,0.17800000000000002,0.389
17031612100,27583,149300,1018,0.1944990176817289,0.18615751789976134,0.043548387096774194,0.7029972752043597,0.171,0.18600000000000003,0.36,0.192,0.42100000000000004
17031620100,68438,234500,4798,0.02771988328470196,0.09780439121756487,0.14389920424403183,0.17613168724279835,0.266,0.134,0.319,0.159,0.33899999999999997
17031620200,62250,244000,1948,0.058521560574948665,0.09287925696594428,0.18399401645474944,0.4131578947368421,0.235,0.12,0.28300000000000003,0.153,0.32899999999999996
17031620300,67292,234900,7080,0.10607344632768362,0.08568175348704811,0.23582089552238805,0.2820061592608887,0.247,0.11599999999999999,0.284,0.15,0.321
17031620400,53575,219400,4540,0.28590308370044054,0.1366171003717472,0.10727969348659004,0.2827426810477658,0.29100000000000004,0.134,0.327,0.159,0.35
17031810501,78798,351300,5259,0.050166568685087204,0.050205761316872426,0.29851497608859806,0.09410043881033642,0.08900000000000001,0.107,0.21600000000000003,0.14300000000000002,0.271
17031810502,70781,323900,5846,0.05638355180463279,0.06047587574355585,0.2610221539811362,0.308529945553539,0.107,0.11800000000000001,0.245,0.156,0.29100000000000004
17031812200,225333,711300,3758,0.06588937093275488,0.021041557075223566,0.8004836759371221,0.10906298003072197,0.044000000000000004,0.09,0.139,0.11199999999999999,0.26
17031818200,99302,255700,4655,0.052925989672977625,0.06770456191165822,0.35571687840290384,0.17218543046357615,0.095,0.11599999999999999,0.20800000000000002,0.141,0.317
17031818402,88550,273200,3198,0.04283927454659162,0.1151862464183381,0.519534184823441,0.24524831391784183,0.084,0.105,0.19,0.128,0.285
17031818800,111096,293900,5395,0.03688600556070436,0.025007913896802784,0.46543651886532633,0.09301227573182247,0.077,0.081,0.16399999999999998,0.138,0.275
17031818900,103090,367300,4683,0.0398752506126086,0.03164556962025317,0.48576460228940416,0.34757686294945284,0.076,0.096,0.191,0.131,0.261
17031826402,49803,123800,5109,0.22751852593631083,0.10781544256120527,0.2622298065984073,0.2746896923907178,0.099,0.182,0.303,0.17600000000000002,0.425
17031826600,41411,99600,4872,0.3341543513957307,0.07096424702058506,0.17139815471965933,0.3991031390134529,0.12,0.21100000000000002,0.35600000000000004,0.198,0.467
17031826700,48014,99200,4390,0.296600501939311,0.24391267842149456,0.1586754053121766,0.5421756835369401,0.121,0.191,0.34600000000000003,0.20600000000000002,0.46
17031826901,30215,60600,1728,0.3333333333333333,0.14823529411764705,0.13279132791327913,0.6106870229007634,0.223,0.239,0.46,0.225,0.493
17031826902,39808,87000,1467,0.3012951601908657,0.15296367112810708,0.05742145178764897,0.5072815533980582,0.198,0.22699999999999998,0.426,0.207,0.455
17031730700,54531,176400,2288,0.1743881118881119,0.14130434782608695,0.275118004045853,0.16983523447401774,0.1,0.162,0.28300000000000003,0.172,0.397
17031740100,109583,284300,3075,0.15772357723577235,0.05219072164948454,0.4085714285714286,0.17551020408163265,0.081,0.08900000000000001,0.182,0.152,0.295
17031740200,118444,304100,6473,0.06847027388109553,0.05019037729318103,0.41115858255843174,0.16697848456501402,0.067,0.086,0.17300000000000001,0.151,0.27699999999999997
17031740300,122063,294600,5043,0.032123735871505056,0.06349206349206349,0.503851640513552,0.08484221417485774,0.061,0.075,0.149,0.141,0.266
17031740400,93194,291100,4530,0.018984547461368653,0.07759649820931158,0.3070734160241368,0.25520555258942873,0.07200000000000001,0.086,0.18100000000000002,0.161,0.297
17031803005,104306,346100,2701,0.026286560533135876,0.06223306894447834,0.6176772867420349,0.1951848667239897,0.052000000000000005,0.081,0.14800000000000002,0.12300000000000001,0.243
17031803007,106316,354300,5201,0.15343203230148048,0.024502840909090908,0.5363349131121643,0.20177902621722846,0.066,0.109,0.191,0.136,0.273
17031381800,46813,348100,1483,0.1988988300068823,0.13652275379229872,0.37153419593345655,0.7333333333333333,0.084,0.126,0.222,0.162,0.37799999999999995
17031381900,58803,255000,1348,0.2484984984984985,0.26170798898071623,0.2489406779661017,0.5604770017035775,0.10300000000000001,0.154,0.275,0.17,0.396
17031390100,65833,445800,1854,0.07272727272727272,0.12111111111111111,0.43800904977375565,0.6149870801033591,0.084,0.124,0.225,0.16399999999999998,0.37200000000000005
17031390200,104441,339900,2178,0.08677685950413223,0.09002433090024331,0.717391304347826,0.2879640044994376,0.057999999999999996,0.111,0.18,0.14300000000000002,0.348
17031390300,19475,-666666666,2664,0.5071090047393365,0.29417040358744395,0.25538020086083213,0.8503443957420163,0.12,0.195,0.34299999999999997,0.192,0.447
17031390400,27232,310300,2289,0.3966797728265618,0.1377601585728444,0.3527336860670194,0.7383309759547383,0.10099999999999999,0.198,0.311,0.174,0.425
17031390500,58194,657100,1766,0.13816534541336353,0.053022269353128315,0.7155963302752294,0.7107344632768362,0.06,0.10300000000000001,0.175,0.142,0.319
17031390600,76806,512700,1824,0.23464912280701755,0.05825242718446602,0.7289433384379785,0.5984162895927602,0.063,0.11900000000000001,0.196,0.141,0.32299999999999995
17031390700,67832,223900,6062,0.18756186077202244,0.052917232021709636,0.7192282102461743,0.5834510025416549,0.065,0.125,0.20199999999999999,0.129,0.294
17031804711,83787,232100,8272,0.08268858800773694,0.05757575757575758,0.37202439504229784,0.42958495920539197,0.091,0.08900000000000001,0.196,0.142,0.253
17031804806,91875,242100,3765,0.12828685258964143,0.059009483667017915,0.25548726953467954,0.17254901960784313,0.128,0.107,0.233,0.151,0.287
17031804808,133125,348500,2768,0.06322254335260116,0.04208416833667335,0.42443890274314217,0.02857142857142857,0.066,0.099,0.18,0.134,0.266
17031804809,110219,354400,4704,0.07291666666666667,0.033542976939203356,0.5574548907882241,0.09253547193090685,0.055999999999999994,0.096,0.16699999999999998,0.122,0.251
17031812400,250001,692600,3295,0.038846737481031866,0.0629080118694362,0.8667275216795983,0.10479573712255773,0.035,0.077,0.115,0.106,0.239
17031812500,71310,398400,3427,0.07705830647524173,0.0728578758337609,0.6224884080370943,0.578689528475199,0.073,0.10800000000000001,0.193,0.141,0.304
17031440600,58631,181300,1612,0.22022332506203474,0.10882708585247884,0.3159752868490733,0.20310296191819463,0.099,0.19,0.3,0.16699999999999998,0.413
17031440900,39730,201300,2377,0.2915439629785444,0.2801801801801802,0.40651387213510254,0.4771622934888241,0.09,0.18100000000000002,0.284,0.16,0.41100000000000003
17031440700,77300,162500,1453,0.1486579490708878,0.08762886597938144,0.42713004484304934,0.2610294117647059,0.092,0.2,0.303,0.165,0.426
17031440800,35292,140600,1877,0.4325966850828729,0.15969989281886388,0.16362126245847175,0.7045123726346434,0.14,0.237,0.413,0.22399999999999998,0.504
17031819300,89276,283700,2700,0.08595776213412375,0.025506867233485938,0.3965341488277268,0.1556829035339064,0.105,0.102,0.204,0.14800000000000002,0.305
17031819400,77553,307700,5663,0.0519159456118665,0.03508771929824561,0.2993710691823899,0.3798811544991511,0.115,0.092,0.201,0.151,0.29
17031819500,92337,306800,3448,0.060885060885060883,0.01151947339550192,0.46252587991718425,0.38379102478231747,0.076,0.099,0.19,0.142,0.285
17031630300,51920,219500,4167,0.08087353011759059,0.08271108558299828,0.10758263123784835,0.39252995066948554,0.335,0.13699999999999998,0.361,0.174,0.36200000000000004
17031630500,48986,212500,5989,0.16931127616475355,0.1164225134926754,0.1366181410974244,0.559805707346691,0.322,0.14400000000000002,0.35600000000000004,0.16899999999999998,0.366
17031630800,68558,226400,6361,0.11916365351359849,0.16261912081155855,0.1906283280085197,0.3227990970654628,0.299,0.13699999999999998,0.337,0.165,0.35700000000000004
17031630900,41600,216500,4856,0.19342839429634223,0.1715686274509804,0.0856353591160221,0.5913333333333334,0.275,0.124,0.309,0.155,0.33899999999999997
17031640100,51579,275700,1348,0.04451038575667656,0.05422647527910686,0.22916666666666666,0.3829787234042553,0.242,0.124,0.295,0.156,0.331
17031640300,79750,277200,6897,0.05640133391329564,0.14340344168260039,0.24786708576560396,0.3301476976542137,0.18899999999999997,0.12,0.272,0.158,0.332
17031819600,200114,593500,4015,0.0410958904109589,0.021891010712622262,0.6827141774071266,0.08770668583752696,0.043,0.073,0.127,0.126,0.257
17031827000,43569,69700,3399,0.28067078552515445,0.12572533849129594,0.10488100040338846,0.48912167606768736,0.152,0.193,0.354,0.19399999999999998,0.436
17031827100,34882,105700,1999,0.2206103051525763,0.06859903381642513,0.14238190286094476,0.5614035087719298,0.155,0.201,0.369,0.195,0.431
17031827200,55116,111900,3571,0.16802016241949033,0.1906636670416198,0.16864026133115556,0.30863309352517987,0.155,0.17600000000000002,0.318,0.171,0.39899999999999997
17031827300,30547,95000,2363,0.27631578947368424,0.07613636363636364,0.17909300538047657,0.5894357743097239,0.165,0.191,0.35200000000000004,0.182,0.41100000000000003
17031750100,52109,189500,3636,0.1392796848621272,0.1794871794871795,0.3905053598774885,0.23513870541611626,0.079,0.16399999999999998,0.256,0.15,0.38
17031750200,75250,240900,3141,0.05921680993314231,0.11009174311926606,0.3957975986277873,0.37047353760445684,0.067,0.142,0.21899999999999997,0.14800000000000002,0.35100000000000003
17031750300,119000,326100,2546,0.013774104683195593,0.030714285714285715,0.6447688564476886,0.20764462809917356,0.05,0.078,0.141,0.136,0.268
17031750400,104009,275500,2790,0.0732495511669659,0.0678391959798995,0.5492622560685388,0.2028869286287089,0.059000000000000004,0.098,0.16899999999999998,0.138,0.3
17031750500,52880,222600,4761,0.18389231120237282,0.09766454352441614,0.33370786516853934,0.37094281298299847,0.078,0.157,0.253,0.149,0.36
17031804901,132232,380800,6319,0.04475480082526583,0.030303030303030304,0.5855815007934708,0.151440329218107,0.053,0.087,0.156,0.128,0.256
17031804902,123337,371000,6173,0.03094119552891625,0.04312581063553826,0.5287255117763592,0.08370436331255565,0.066,0.1,0.182,0.125,0.247
17031805001,133456,433400,4966,0.01449859041482078,0.03295880149812734,0.54858934169279,0.06341719077568134,0.054000000000000006,0.092,0.163,0.127,0.255
17031805002,71682,304400,7434,0.06395427949380868,0.08067680235409515,0.31999272330362016,0.5215123859191656,0.12,0.113,0.243,0.152,0.28
17031819801,206848,698700,5161,0.02636169800348905,0.039511201629327905,0.9003502069404649,0.06973848069738481,0.033,0.068,0.111,0.113,0.23800000000000002
17031819802,189667,676700,2463,0.022330491270807957,0.012556053811659192,0.787683284457478,0.029094827586206896,0.036000000000000004,0.077,0.124,0.114,0.23800000000000002
17031819900,218906,666500,3257,0.00828983727356463,0.0273109243697479,0.7860040567951319,0.0,0.037000000000000005,0.07400000000000001,0.12300000000000001,0.114,0.24
17031820000,250001,1027600,2161,0.013419713095788986,0.04607843137254902,0.7667173252279635,0.09319526627218935,0.045,0.078,0.134,0.11800000000000001,0.231
17031827400,35030,107300,2781,0.23540856031128404,0.17156398104265402,0.15255955397871263,0.5385281385281385,0.16399999999999998,0.22399999999999998,0.379,0.185,0.434
17031827600,38803,91700,2884,0.3274398868458274,0.134765625,0.11151295961422544,0.4106175514626219,0.135,0.214,0.371,0.19399999999999998,0.452
17031282700,79330,295600,2243,0.15623592976136874,0.07677419354838709,0.5346858638743456,0.5235109717868338,0.099,0.07400000000000001,0.184,0.158,0.295
17031282800,81286,350800,1498,0.17222963951935916,0.09344660194174757,0.6058951965065502,0.6405693950177936,0.11800000000000001,0.083,0.21899999999999997,0.166,0.28600000000000003
17031400300,84293,239600,1361,0.12002945508100148,0.20725388601036268,0.3381782945736434,0.716323296354992,0.099,0.135,0.263,0.18600000000000003,0.408
17031400500,22463,9999,2634,0.46962794229309035,0.08647654093836246,0.30703012912482064,0.8618538324420677,0.132,0.17300000000000001,0.353,0.217,0.465
17031400800,21029,11500,2768,0.6361994219653179,0.17286821705426356,0.07335127860026917,0.95078125,0.188,0.239,0.462,0.256,0.528
17031410100,51471,239300,2251,0.21856952465570859,0.012474012474012475,0.6509598603839442,0.8258426966292135,0.066,0.094,0.174,0.14800000000000002,0.301
17031410500,70833,264300,3405,0.29955156950672646,0.03289150711831124,0.644035832154644,0.6650602409638554,0.08800000000000001,0.099,0.20800000000000002,0.171,0.313
17031410600,39461,334700,2249,0.2949640287769784,0.05507246376811594,0.8792048929663608,0.6459246275197196,0.083,0.096,0.21,0.171,0.28600000000000003
17031460100,47790,117700,2650,0.2976329064804036,0.17751937984496124,0.25074096028452875,0.6683417085427136,0.136,0.18,0.316,0.18100000000000002,0.42100000000000004
17031805105,76679,148700,7301,0.09491850431447747,0.011600378787878788,0.40698936401128716,0.43917525773195876,0.16,0.099,0.23399999999999999,0.152,0.284
17031827700,47574,104100,2659,0.39894419306184015,0.22322899505766064,0.1855807743658211,0.5734806629834254,0.133,0.159,0.317,0.196,0.414
17031827802,90246,179000,3064,0.13199473337722187,0.11986062717770035,0.2806420233463035,0.1610337972166998,0.1,0.158,0.275,0.165,0.381
17031827804,65238,178200,3037,0.13467237405334212,0.12300208478109799,0.2081943782753692,0.13194444444444445,0.08199999999999999,0.161,0.259,0.156,0.37799999999999995
17031450300,51990,167900,3461,0.1831840508523548,0.10448678549477566,0.22048819527811125,0.36435124508519,0.10099999999999999,0.18899999999999997,0.307,0.166,0.40700000000000003
17031460200,28487,94500,1880,0.32872340425531915,0.10348468848996832,0.1151430565247732,0.5577342047930284,0.254,0.188,0.39,0.193,0.423
17031805106,77808,224000,2925,0.03361344537815126,0.03590078328981723,0.43955574540794534,0.15192743764172337,0.061,0.09699999999999999,0.177,0.127,0.252
17031805107,58354,163200,6304,0.1489530456852792,0.032219570405727926,0.3410204081632653,0.811411992263056,0.124,0.095,0.221,0.153,0.287
17031805108,73575,275000,6375,0.0603921568627451,0.02659437128840692,0.4037793223284101,0.6468330134357005,0.11,0.087,0.20199999999999999,0.14300000000000002,0.26
17031640400,90142,279800,3309,0.06454545454545454,0.04017372421281216,0.21643612693246542,0.07782426778242678,0.155,0.10400000000000001,0.235,0.15,0.303
17031640500,72813,290600,4132,0.09568666336142786,0.054079696394686905,0.20470505617977527,0.3163138231631382,0.156,0.10800000000000001,0.239,0.151,0.307
17031640600,79231,273500,4427,0.050146826293200816,0.07032667876588022,0.22203783604381017,0.39500567536889897,0.15,0.105,0.226,0.145,0.309
17031640700,72297,223800,3110,0.03569131832797428,0.05529332434254889,0.22901921132457026,0.20098039215686275,0.19699999999999998,0.109,0.259,0.151,0.321
17031640800,38365,229500,1505,0.14551495016611296,0.1073738680465718,0.22556390977443608,0.28942807625649913,0.267,0.139,0.32799999999999996,0.16399999999999998,0.363
17031650100,59966,223000,4622,0.07751761764037281,0.07836117740652347,0.17117726657645466,0.3877266387726639,0.27,0.125,0.312,0.155,0.344
17031650200,92357,251600,7211,0.15517958674247678,0.1282194848824188,0.22171285684517608,0.3816689466484268,0.243,0.11699999999999999,0.285,0.149,0.33399999999999996
17031811401,85577,256800,4849,0.07078002476269088,0.030364372469635626,0.1918173732582271,0.23055162659123055,0.193,0.121,0.275,0.159,0.313
17031811301,68153,226200,4302,0.07810320781032078,0.05768364127985579,0.09575233981281497,0.23742026931254429,0.221,0.12,0.281,0.156,0.317
17031750600,56504,150200,3844,0.2519664394336654,0.027605244996549344,0.22096317280453256,0.2767102229054573,0.11199999999999999,0.196,0.326,0.172,0.418
17031812600,72269,272800,3588,0.10358342665173573,0.07790432801822324,0.6718631178707224,0.5805263157894737,0.062,0.086,0.157,0.138,0.28600000000000003
17031803008,145100,459900,4807,0.014354066985645933,0.04646544876886418,0.6595868489962177,0.07897793263646923,0.054000000000000006,0.09,0.155,0.11900000000000001,0.245
17031805110,99504,313800,4441,0.05369900898824614,0.043760831889081454,0.4258783204798629,0.3148702594810379,0.06,0.10400000000000001,0.193,0.122,0.247
17031805111,60470,281700,8036,0.07024579560155239,0.023271889400921657,0.3491426486683692,0.6747669773635153,0.13699999999999998,0.105,0.244,0.155,0.29
17031805112,73859,319100,3312,0.05464975845410628,0.03177257525083612,0.29698769622401355,0.24888888888888888,0.099,0.11699999999999999,0.222,0.127,0.248
17031805201,108800,423400,3953,0.12283594394064304,0.034394250513347026,0.44895055140519385,0.1196513470681458,0.07400000000000001,0.134,0.23399999999999999,0.12300000000000001,0.245
17031820300,55845,222400,5771,0.13765464366614394,0.03803372802296376,0.14251844046364595,0.42946887492861224,0.249,0.133,0.318,0.17,0.34299999999999997
17031820400,49598,205100,5265,0.12930870310417064,0.10921217173822426,0.11233480176211454,0.41968631692806924,0.27899999999999997,0.14300000000000002,0.335,0.166,0.358
17031820902,103846,229500,6142,0.09931618365353305,0.10566933808251706,0.12256114317120088,0.10520361990950226,0.21100000000000002,0.12300000000000001,0.298,0.17300000000000001,0.32899999999999996
17031821001,61853,249000,4872,0.11184482047049113,0.06738010305192231,0.16975965926376635,0.35718617343844755,0.162,0.125,0.281,0.18,0.325
17031827805,84250,188100,2645,0.19017013232514177,0.20845697329376855,0.32135416666666666,0.19545903257650543,0.084,0.162,0.254,0.15,0.373
17031828000,65227,136900,5119,0.09422733584606229,0.11362007168458782,0.3077593722755013,0.3292563600782779,0.1,0.11,0.212,0.15,0.32
17031828100,65190,160500,5388,0.2678173719376392,0.19290020093770932,0.19439775910364146,0.2183406113537118,0.124,0.138,0.275,0.171,0.36200000000000004
17031828202,62917,177700,5334,0.22065991751031122,0.0518326545723806,0.2572624967286051,0.38481539261570463,0.114,0.149,0.278,0.171,0.373
17031283100,44129,453000,2729,0.337852693294247,0.10734870317002881,0.617399438727783,0.7745750184774575,0.098,0.08900000000000001,0.22399999999999998,0.16699999999999998,0.26899999999999996
17031283800,77422,351200,3504,0.2011986301369863,0.04218985434455048,0.4979166666666667,0.6462293071735132,0.098,0.114,0.23399999999999999,0.16899999999999998,0.345
17031410700,45972,303800,2541,0.35182998819362454,0.058577405857740586,0.7382785164450665,0.7456140350877193,0.08,0.084,0.193,0.17,0.27699999999999997
17031410800,58396,220400,2890,0.1848357791754018,0.020397489539748955,0.7657748611812216,0.716589861751152,0.063,0.083,0.162,0.135,0.254
17031829000,30610,91400,1034,0.47678916827852996,0.4774193548387097,0.06502242152466367,0.7818181818181819,0.17300000000000001,0.233,0.433,0.23,0.49
17031410900,71315,350200,3527,0.1715909090909091,0.10734966592427617,0.8499431602879879,0.5485775630703167,0.063,0.08800000000000001,0.157,0.133,0.27699999999999997
17031411000,52596,171400,3931,0.2612877371092706,0.099609375,0.7088477366255144,0.6346633416458853,0.065,0.105,0.18899999999999997,0.136,0.278
17031411100,123750,530200,2388,0.10914454277286136,0.0672782874617737,0.9190371991247265,0.5365853658536586,0.052000000000000005,0.063,0.133,0.139,0.212
17031411200,111058,495000,1643,0.13186813186813187,0.03465982028241335,0.9245283018867925,0.40283140283140284,0.047,0.08,0.145,0.127,0.23
17031460400,68475,199300,3682,0.23682781097229766,0.16317767042404724,0.2517786561264822,0.4809741248097412,0.094,0.17300000000000001,0.28800000000000003,0.172,0.414
17031460500,68207,200300,6284,0.13685550604710375,0.09614851759490163,0.3258642765685019,0.4233128834355828,0.083,0.177,0.268,0.149,0.386
17031461000,17182,214700,1346,0.30164670658682635,0.16265060240963855,0.06720160481444333,0.8748241912798875,0.24600000000000002,0.32299999999999995,0.478,0.162,0.445
17031829200,53368,124500,5623,0.33860928330072915,0.07424242424242425,0.20212765957446807,0.3163596966413868,0.21,0.162,0.33299999999999996,0.174,0.385
17031829301,82128,174800,4080,0.05916125811283075,0.1664167916041979,0.41600335148722245,0.08951965065502183,0.114,0.139,0.251,0.153,0.35
17031829302,60153,150200,3291,0.2648106183230819,0.15380577427821523,0.09484265734265734,0.5678642714570858,0.182,0.182,0.363,0.201,0.431
17031829401,51161,96400,948,0.22761596548004315,0.21651785714285715,0.10229276895943562,0.2902208201892745,0.136,0.159,0.298,0.17800000000000002,0.384
17031805202,97946,460700,3891,0.028978007761966365,0.04609929078014184,0.5550877192982456,0.3788546255506608,0.057999999999999996,0.09,0.168,0.125,0.23600000000000002
17031805301,119196,398100,3179,0.06480025165146272,0.05555555555555555,0.5057179161372299,0.1504028648164727,0.076,0.11599999999999999,0.21,0.121,0.22899999999999998
17031805302,103498,349000,3896,0.037987679671457907,0.03782383419689119,0.3981321342096161,0.0336996336996337,0.065,0.113,0.19899999999999998,0.11900000000000001,0.233
17031805401,109500,364000,4618,0.02338674750974448,0.04951237809452363,0.5030215827338129,0.21168341708542712,0.069,0.096,0.179,0.127,0.251
17031770400,88983,279700,4440,0.025821064552661383,0.0604274134119381,0.27081276735768345,0.37610062893081764,0.10800000000000001,0.102,0.21899999999999997,0.154,0.285
17031800100,250001,1578800,2367,0.018588931136459652,0.023655913978494623,0.8782216494845361,0.01575757575757576,0.034,0.079,0.11900000000000001,0.10800000000000001,0.235
17031800300,250001,1113900,3303,0.020924422236102434,0.03135048231511254,0.9066985645933014,0.04525288376220053,0.033,0.075,0.11599999999999999,0.10800000000000001,0.233
17031812900,145625,479700,4588,0.06367041198501873,0.025337147527584796,0.8139455782312925,0.2383177570093458,0.048,0.08199999999999999,0.139,0.122,0.261
17031813000,144821,464400,3828,0.029519331243469175,0.05229357798165138,0.8019055180627233,0.2954856361149111,0.048,0.081,0.133,0.12300000000000001,0.27
17031813100,122014,393200,4729,0.02626005929690809,0.020254169976171566,0.6108316069843149,0.3475252794039383,0.062,0.085,0.157,0.13699999999999998,0.287
17031800500,250001,1183400,5576,0.02295552367288379,0.034019319613607726,0.8738372093023256,0.09150684931506849,0.04,0.077,0.128,0.11699999999999999,0.243
17031821101,81912,259400,4860,0.12391991570073761,0.04817204301075269,0.1701219512195122,0.15803814713896458,0.149,0.114,0.25,0.162,0.304
17031821102,81139,257700,4589,0.14687295707125736,0.02564102564102564,0.1619241192411924,0.12808842652795838,0.165,0.113,0.255,0.156,0.307
17031821300,51806,124800,5853,0.19528446950281908,0.12733499377334995,0.12468128505864355,0.662755323772273,0.207,0.14,0.31,0.17300000000000001,0.37
17031821002,65513,261000,5133,0.15399763686490744,0.1266233766233766,0.1574738003309432,0.18974918211559433,0.146,0.111,0.247,0.159,0.302
17031828401,77143,192200,3748,0.1262734584450402,0.06119326874043855,0.3780053428317008,0.37631184407796103,0.075,0.105,0.201,0.158,0.32
17031828402,52768,139900,3517,0.1752425757130256,0.10401579986833442,0.34796747967479674,0.30019880715705766,0.095,0.158,0.267,0.156,0.36
17031828504,49692,94700,5413,0.342888847789902,0.18060463290145268,0.1701430274135876,0.44606060606060605,0.155,0.17,0.345,0.203,0.423
17031420100,21275,377800,1629,0.4530386740331492,0.1709039548022599,0.2033747779751332,0.9837019790454016,0.113,0.209,0.349,0.192,0.449
17031420200,30461,340900,1796,0.37633061991233563,0.14979195561719832,0.445729537366548,0.8689759036144579,0.105,0.16899999999999998,0.299,0.185,0.42200000000000004
17031420400,32938,220200,1327,0.32779456193353473,0.1267605633802817,0.5161290322580645,0.8589562764456982,0.11900000000000001,0.153,0.29100000000000004,0.179,0.36700000000000005
17031420700,24785,155900,2274,0.41072999120492526,0.19556285949055052,0.13906056860321384,0.703862660944206,0.17300000000000001,0.212,0.41200000000000003,0.23,0.48200000000000004
17031805402,99271,363200,4907,0.004483391073975953,0.0875432525951557,0.4436756158317188,0.0638547158758055,0.065,0.096,0.179,0.129,0.24600000000000002
17031805501,131979,566400,3518,0.06544502617801047,0.035838725734196115,0.5342815463165572,0.3333333333333333,0.055999999999999994,0.1,0.17800000000000002,0.11800000000000001,0.251
17031829600,60878,123600,3016,0.15921228304405874,0.09372579395817196,0.12575406032482597,0.2468723936613845,0.14800000000000002,0.133,0.289,0.17800000000000002,0.341
17031420800,44375,260400,2322,0.19552110249784668,0.13202933985330073,0.24701670644391407,0.76033934252386,0.111,0.142,0.287,0.19899999999999998,0.42100000000000004
17031470100,45855,139100,2246,0.1611754229741763,0.16235059760956175,0.1919805589307412,0.4242728184553661,0.11900000000000001,0.215,0.348,0.18100000000000002,0.44299999999999995
17031480100,72171,199600,2161,0.17815826006478483,0.06937561942517344,0.34273182957393483,0.29543039319872477,0.07400000000000001,0.192,0.282,0.14400000000000002,0.39
